state_x,state_y,speed,yaw,action_throttle,action_steering,reward,costs,next_state_x,next_state_y,next_speed,next_yaw,done
0.166848706797312,-0.189318455420341,0.0773332263267415,-0.00596050493714156,0.56611463139548,0.493915627309387,35.6850878369867,-35.6850878369867,0.166964878955471,-0.189416382901228,0.0798611111111111,-0.00442499999999981,0
0.166964878955471,-0.189416382901228,0.0798611111111111,-0.00442499999999981,0.56,0.494090909090909,35.6793115402032,-35.6793115402032,0.169904537367072,-0.189861895404902,0.0820186381731011,-0.00387604834298024,0
0.169904537367072,-0.189861895404902,0.0820186381731011,-0.00387604834298024,0.568992790173229,0.494238492851658,35.5325563290577,-35.5325563290577,0.172734201179433,-0.190324753233477,0.0842013888888889,-0.00442499999999981,0
0.172734201179433,-0.190324753233477,0.0842013888888889,-0.00442499999999981,0.58,0.494318181818182,35.3913041530942,-35.3913041530942,0.172630384139116,-0.190457371364166,0.086779720980854,-0.00508530169093636,0
0.172630384139116,-0.190457371364166,0.086779720980854,-0.00508530169093636,0.580414207911604,0.494329264920345,35.396530528344,-35.396530528344,0.172734201179433,-0.190324753233477,0.0894097222222222,-0.00442499999999981,0
0.172734201179433,-0.190324753233477,0.0894097222222222,-0.00442499999999981,0.58,0.494318181818182,35.3913041530942,-35.3913041530942,0.176086971844379,-0.19008768069257,0.0916958112368161,-0.0016452448932732,0
0.176086971844379,-0.19008768069257,0.0916958112368161,-0.0016452448932732,0.589350378180356,0.494282515648782,35.2237095346584,-35.2237095346584,0.179366232933898,-0.189877460791918,0.09375,0.00107500000000016,0
0.179366232933898,-0.189877460791918,0.09375,0.00107500000000016,0.6,0.493977272727273,35.0597962723907,-35.0597962723907,0.179323030823362,-0.18979854794174,0.0958076937941038,0.00161628126403019,0
0.179323030823362,-0.18979854794174,0.0958076937941038,0.00161628126403019,0.602184279366974,0.493213967939072,35.0619315501065,-35.0619315501065,0.179366232933898,-0.189877460791918,0.0980902777777778,0.00107500000000016,0
0.179366232933898,-0.189877460791918,0.0980902777777778,0.00107500000000016,0.6,0.492272727272727,35.0597962723907,-35.0597962723907,0.182851158822525,-0.190087110105796,0.100702753864547,0.000942619837153407,0
0.182851158822525,-0.190087110105796,0.100702753864547,0.000942619837153407,0.599412504351747,0.491512180776746,34.8857321152213,-34.8857321152213,0.186261115544091,-0.190263910860883,0.103298611111111,0.00107500000000016,0
0.186261115544091,-0.190263910860883,0.103298611111111,0.00107500000000016,0.6,0.491136363636364,34.7154055973723,-34.7154055973723,0.186154379320503,-0.190277126593481,0.105547957414377,0.00106323938735714,0
0.186154379320503,-0.190277126593481,0.105547957414377,0.00106323938735714,0.600165703226037,0.491277081681215,34.7207426305303,-34.7207426305303,0.186261115544091,-0.190263910860883,0.107638888888889,0.00107500000000016,0
0.186261115544091,-0.190263910860883,0.107638888888889,0.00107500000000016,0.6,0.491931818181818,34.7154055973723,-34.7154055973723,0.190211752535921,-0.190364973148517,0.109809409533503,0.00131692261341893,0
0.190211752535921,-0.190364973148517,0.109809409533503,0.00131692261341893,0.599924682744104,0.492995969771123,34.5180428821467,-34.5180428821467,0.194065881161592,-0.190467356633371,0.111979166666667,0.0015749999999997,0
0.194065881161592,-0.190467356633371,0.111979166666667,0.0015749999999997,0.6,0.494090909090909,34.3255042108831,-34.3255042108831,0.193979600652861,-0.19045678329521,0.114068571118279,0.00161907015896674,0
0.193979600652861,-0.19045678329521,0.114068571118279,0.00161907015896674,0.600135565797548,0.494835630143385,34.3298119600464,-34.3298119600464,0.194065881161592,-0.190467356633371,0.116319444444444,0.0015749999999997,0
0.194065881161592,-0.190467356633371,0.116319444444444,0.0015749999999997,0.6,0.495113636363636,34.3255042108831,-34.3255042108831,0.198351907525883,-0.19063152234269,0.118920646271157,0.00159429675071241,0
0.198351907525883,-0.19063152234269,0.118920646271157,0.00159429675071241,0.599533054065705,0.494934236928063,34.1114066640196,-34.1114066640196,0.202564852408664,-0.190826713380438,0.121527777777778,0.0015749999999997,0
0.202564852408664,-0.190826713380438,0.121527777777778,0.0015749999999997,0.6,0.494545454545455,33.9009722431117,-33.9009722431117,0.202504969954374,-0.190899337375457,0.123790510463758,0.00145374283818185,0
0.202504969954374,-0.190899337375457,0.123790510463758,0.00145374283818185,0.601732217939632,0.494177422144364,33.9039864050867,-33.9039864050867,0.202564852408664,-0.190826713380438,0.125868055555556,0.0015749999999997,0
0.202564852408664,-0.190826713380438,0.125868055555556,0.0015749999999997,0.6,0.49375,33.9009722431117,-33.9009722431117,0.207071246454951,-0.190646679577238,0.127996304929366,0.00222823189655843,0
0.207071246454951,-0.190646679577238,0.127996304929366,0.00222823189655843,0.591038074175765,0.493157210858117,33.6757630614463,-33.6757630614463,0.211495178426511,-0.190508239240526,0.130208333333333,0.00307499999999976,0
0.211495178426511,-0.190508239240526,0.130208333333333,0.00307499999999976,0.58,0.4925,33.4546880740627,-33.4546880740627,0.21139013673135,-0.190518802178482,0.132453436485445,0.00358332957558282,0
0.21139013673135,-0.190518802178482,0.132453436485445,0.00358332957558282,0.571615485357306,0.49195793896862,33.4599395033297,-33.4599395033297,0.211495178426511,-0.190508239240526,0.134548611111111,0.00307499999999976,0
0.211495178426511,-0.190508239240526,0.134548611111111,0.00307499999999976,0.56,0.491818181818182,33.4546880740627,-33.4546880740627,0.216453012556518,-0.19030467161649,0.136352275517745,0.00129469980110886,0
0.216453012556518,-0.19030467161649,0.136352275517745,0.00129469980110886,0.53999998439501,0.492278078721946,33.2069192794319,-33.2069192794319,0.221335387466755,-0.190006760816618,0.138020833333333,-0.000175000000000125,0
0.221335387466755,-0.190006760816618,0.138020833333333,-0.000175000000000125,0.52,0.493068181818182,32.962892750088,-32.962892750088,0.221289510722379,-0.189807511526987,0.139737287832466,-6.21287800193719e-05,0
0.221289510722379,-0.189807511526987,0.139737287832466,-6.21287800193719e-05,0.508384577062654,0.493830314325413,32.9651226910571,-32.9651226910571,0.221335387466755,-0.190006760816618,0.141493055555556,-0.000175000000000125,0
0.221335387466755,-0.190006760816618,0.141493055555556,-0.000175000000000125,0.5,0.494318181818182,32.962892750088,-32.962892750088,0.226440022400786,-0.190756647370757,0.143240239819057,-0.00225243468103216,0
0.226440022400786,-0.190756647370757,0.143240239819057,-0.00225243468103216,0.488961707354374,0.494389300340039,32.7080926378874,-32.7080926378874,0.231485620877294,-0.191511683956635,0.144965277777778,-0.0046750000000003,0
0.231485620877294,-0.191511683956635,0.144965277777778,-0.0046750000000003,0.48,0.494204545454545,32.4562503073529,-32.4562503073529,0.231413424706627,-0.191721233309741,0.146676752891304,-0.00547813249585321,0
0.231413424706627,-0.191721233309741,0.146676752891304,-0.00547813249585321,0.478268593519851,0.493996007041704,32.4599240678697,-32.4599240678697,0.231485620877294,-0.191511683956635,0.1484375,-0.0046750000000003,0
0.231485620877294,-0.191511683956635,0.1484375,-0.0046750000000003,0.48,0.493977272727273,32.4562503073529,-32.4562503073529,0.236894986368191,-0.191154847494829,0.150261081949059,-0.00291628533555674,0
0.236894986368191,-0.191154847494829,0.150261081949059,-0.00291628533555674,0.480463918566221,0.494271557856782,32.1858838554398,-32.1858838554398,0.242235712941571,-0.190827202014596,0.151909722222222,-0.00142500000000041,0
0.242235712941571,-0.190827202014596,0.151909722222222,-0.00142500000000041,0.48,0.494659090909091,31.9189576359736,-31.9189576359736,0.242170631277204,-0.190676034624634,0.153212079034681,-0.00115672616192193,0
0.242170631277204,-0.190676034624634,0.153212079034681,-0.00115672616192193,0.479875732215266,0.494897875167531,31.9221604165495,-31.9221604165495,0.242235712941571,-0.190827202014596,0.154513888888889,-0.00142500000000041,0
0.242235712941571,-0.190827202014596,0.154513888888889,-0.00142500000000041,0.48,0.495,31.9189576359736,-31.9189576359736,0.247902478895844,-0.19131266186719,0.15616143524555,-0.00138181001675794,0
0.247902478895844,-0.19131266186719,0.15616143524555,-0.00138181001675794,0.480033152572716,0.49502898692764,31.6360085203167,-31.6360085203167,0.253511506793253,-0.191810206256378,0.157986111111111,-0.00117499999999993,0
0.253511506793253,-0.191810206256378,0.157986111111111,-0.00117499999999993,0.48,0.495,31.3559541460199,-31.3559541460199,0.253461112343894,-0.191985542719528,0.159750686927562,-0.00111603377104733,0
0.253461112343894,-0.191985542719528,0.159750686927562,-0.00111603377104733,0.479991657493872,0.494929358940091,31.3585293831046,-31.3585293831046,0.253511506793253,-0.191810206256378,0.161458333333333,-0.00117499999999993,0
0.253511506793253,-0.191810206256378,0.161458333333333,-0.00117499999999993,0.48,0.494886363636364,31.3559541460199,-31.3559541460199,0.259370135149414,-0.191375093656943,0.163169150377536,-0.00123530489905236,0
0.259370135149414,-0.191375093656943,0.163169150377536,-0.00123530489905236,0.480000217451797,0.494926872766543,31.0631279719577,-31.0631279719577,0.265171481935427,-0.190942721409989,0.164930555555556,-0.00117499999999993,0
0.265171481935427,-0.190942721409989,0.164930555555556,-0.00117499999999993,0.48,0.495,30.7731663209118,-30.7731663209118,0.265107313244494,-0.1907728656518,0.16673937822896,-0.000992746632742781,0
0.265107313244494,-0.1907728656518,0.16673937822896,-0.000992746632742781,0.480007472698941,0.495036445448284,30.7763155704596,-30.7763155704596,0.265171481935427,-0.190942721409989,0.168402777777778,-0.00117499999999993,0
0.265171481935427,-0.190942721409989,0.168402777777778,-0.00117499999999993,0.48,0.495,30.7731663209118,-30.7731663209118,0.271295216207517,-0.191398207987189,0.169764829762178,-0.00206245856997614,0
0.271295216207517,-0.191398207987189,0.169764829762178,-0.00206245856997614,0.479969891752439,0.494870527258505,30.4673989248267,-30.4673989248267,0.277357158856348,-0.191742722894773,0.171006944444444,-0.00292500000000047,0
0.277357158856348,-0.191742722894773,0.171006944444444,-0.00292500000000047,0.48,0.494659090909091,30.1646881230095,-30.1646881230095,0.277297744300764,-0.191690635313732,0.172321962444552,-0.00305741908735385,0
0.277297744300764,-0.191690635313732,0.172321962444552,-0.00305741908735385,0.480112960291302,0.494401900063151,30.1676385068281,-30.1676385068281,0.277357158856348,-0.191742722894773,0.173611111111111,-0.00292500000000047,0
0.277357158856348,-0.191742722894773,0.173611111111111,-0.00292500000000047,0.48,0.494204545454545,30.1646881230095,-30.1646881230095,0.283716575764148,-0.192357441626028,0.174801487126282,-0.00303911508061119,0
0.283716575764148,-0.192357441626028,0.174801487126282,-0.00303911508061119,0.479578267082352,0.494155395216163,29.8472167434227,-29.8472167434227,0.290021364070344,-0.193037552375623,0.176215277777778,-0.00292500000000047,0
0.290021364070344,-0.193037552375623,0.176215277777778,-0.00292500000000047,0.48,0.494204545454545,29.5325065605493,-29.5325065605493,0.289971521422717,-0.193220423993342,0.17805976266143,-0.00233612059020418,0
0.289971521422717,-0.193220423993342,0.17805976266143,-0.00233612059020418,0.48157397137929,0.494274814526742,29.5350599470553,-29.5350599470553,0.290021364070344,-0.193037552375623,0.1796875,-0.00292500000000047,0
0.290021364070344,-0.193037552375623,0.1796875,-0.00292500000000047,0.48,0.494318181818182,29.5325065605493,-29.5325065605493,0.29657354563008,-0.192754865561115,0.180559288616886,-0.00591640255857484,0
0.29657354563008,-0.192754865561115,0.180559288616886,-0.00591640255857484,0.471625847400487,0.494356142131413,29.2051107910944,-29.2051107910944,0.303069750588604,-0.192481893110675,0.181423611111111,-0.00892499999999998,0
0.303069750588604,-0.192481893110675,0.181423611111111,-0.00892499999999998,0.46,0.494659090909091,28.8805187064184,-28.8805187064184,0.303007640033808,-0.19231845022109,0.183036416204358,-0.00954826917549769,0
0.303007640033808,-0.19231845022109,0.183036416204358,-0.00954826917549769,0.449422639018761,0.49544550331124,28.8835635127923,-28.8835635127923,0.303069750588604,-0.192481893110675,0.184895833333333,-0.00892499999999998,0
0.303069750588604,-0.192481893110675,0.184895833333333,-0.00892499999999998,0.44,0.496477272727273,28.8805187064184,-28.8805187064184,0.309880110489608,-0.193071128033589,0.186361886843461,-0.00869052073943429,0
0.309880110489608,-0.193071128033589,0.186361886843461,-0.00869052073943429,0.430683596524467,0.497441390078172,28.5405464377059,-28.5405464377059,0.316643838893212,-0.193593720365832,0.1875,-0.00892499999999998,0
0.316643838893212,-0.193593720365832,0.1875,-0.00892499999999998,0.42,0.498181818181818,28.2028907131354,-28.2028907131354,0.316612686453207,-0.193623878074078,0.188486522532909,-0.00923964786676505,0
0.316612686453207,-0.193623878074078,0.188486522532909,-0.00923964786676505,0.407842974883369,0.4986241636488,28.2044576625039,-28.2044576625039,0.316643838893212,-0.193593720365832,0.189236111111111,-0.00892499999999998,0
0.316643838893212,-0.193593720365832,0.189236111111111,-0.00892499999999998,0.4,0.498863636363636,28.2028907131354,-28.2028907131354,0.323559136736586,-0.193953317598237,0.189683342469346,-0.00752588779350542,0
0.323559136736586,-0.193953317598237,0.189683342469346,-0.00752588779350542,0.400444503942055,0.499013659872084,27.857615814665,-27.857615814665,0.33043360463585,-0.194366633486126,0.190104166666667,-0.00592499999999987,0
0.33043360463585,-0.194366633486126,0.190104166666667,-0.00592499999999987,0.4,0.499090909090909,27.5144105027668,-27.5144105027668,0.330383097187632,-0.194443913088851,0.190800940923039,-0.00520680095921284,0
0.330383097187632,-0.194443913088851,0.190800940923039,-0.00520680095921284,0.39037900934841,0.499099605953775,27.5169618430976,-27.5169618430976,0.33043360463585,-0.194366633486126,0.191840277777778,-0.00592499999999987,0
0.33043360463585,-0.194366633486126,0.191840277777778,-0.00592499999999987,0.38,0.499090909090909,27.5144105027668,-27.5144105027668,0.337564021678722,-0.194386102166013,0.19316324106072,-0.00810315836964247,0
0.337564021678722,-0.194386102166013,0.19316324106072,-0.00810315836964247,0.378039458664306,0.499104961767362,27.1582850079125,-27.1582850079125,0.344654725184372,-0.194461716229578,0.194444444444444,-0.0101750000000003,0
0.344654725184372,-0.194461716229578,0.194444444444444,-0.0101750000000003,0.38,0.499090909090909,26.8041728449138,-26.8041728449138,0.344625805558148,-0.194496727394212,0.195400261500748,-0.0106805655622177,0
0.344625805558148,-0.194496727394212,0.195400261500748,-0.0106805655622177,0.379963155994366,0.498954978794958,26.8056304828402,-26.8056304828402,0.344654725184372,-0.194461716229578,0.196180555555556,-0.0101750000000003,0
0.344654725184372,-0.194461716229578,0.196180555555556,-0.0101750000000003,0.38,0.498522727272727,26.8041728449138,-26.8041728449138,0.351888066876807,-0.194354921375497,0.197002205991843,-0.00956832938148838,0
0.351888066876807,-0.194354921375497,0.197002205991843,-0.00956832938148838,0.382107917358228,0.497717168507351,26.4428762613818,-26.4428762613818,0.359091523188005,-0.194217884900146,0.197916666666667,-0.00917500000000047,0
0.359091523188005,-0.194217884900146,0.197916666666667,-0.00917500000000047,0.38,0.496931818181818,26.0830688476,-26.0830688476,0.359060672051754,-0.194122390492975,0.198882581198548,-0.00909611691183101,0
0.359060672051754,-0.194122390492975,0.198882581198548,-0.00909611691183101,0.369105174572721,0.496554188084728,26.0845726079728,-26.0845726079728,0.359091523188005,-0.194217884900146,0.199652777777778,-0.00917500000000047,0
0.359091523188005,-0.194217884900146,0.199652777777778,-0.00917500000000047,0.36,0.496477272727273,26.0830688476,-26.0830688476,0.366451240407803,-0.194567044077462,0.200067295602853,-0.00922220297119037,0
0.366451240407803,-0.194567044077462,0.200067295602853,-0.00922220297119037,0.361471384350889,0.496492215517373,25.7156567387317,-25.7156567387317,0.373791172100415,-0.19480779776255,0.200520833333333,-0.00917500000000047,0
0.373791172100415,-0.19480779776255,0.200520833333333,-0.00917500000000047,0.36,0.496477272727273,25.3492032649133,-25.3492032649133,0.373782452182294,-0.194686481185266,0.201369069723374,-0.00906507120341033,0
0.373782452182294,-0.194686481185266,0.201369069723374,-0.00906507120341033,0.342509288023725,0.496368995300324,25.3495904893231,-25.3495904893231,0.373791172100415,-0.19480779776255,0.202256944444444,-0.00917500000000047,0
0.373791172100415,-0.19480779776255,0.202256944444444,-0.00917500000000047,0.32,0.49625,25.3492032649133,-25.3492032649133,0.381171880161736,-0.195680400264812,0.202789758836983,-0.00969251221517109,0
0.381171880161736,-0.195680400264812,0.202789758836983,-0.00969251221517109,0.305991463554213,0.49621362146315,24.9809815398973,-24.9809815398973,0.388537994582644,-0.19657037068924,0.203125,-0.0101750000000003,0
0.388537994582644,-0.19657037068924,0.203125,-0.0101750000000003,0.3,0.49625,24.6135168586205,-24.6135168586205,0.388517527219936,-0.196726423110856,0.203509221317581,-0.0102148799359075,0
0.388517527219936,-0.196726423110856,0.203509221317581,-0.0102148799359075,0.298524857759424,0.496333337028895,24.6146030281017,-24.6146030281017,0.388537994582644,-0.19657037068924,0.203993055555556,-0.0101750000000003,0
0.388537994582644,-0.19657037068924,0.203993055555556,-0.0101750000000003,0.3,0.496477272727273,24.6135168586205,-24.6135168586205,0.396007041445615,-0.19664718484381,0.204527522559361,-0.0104667180412006,0
0.396007041445615,-0.19664718484381,0.204527522559361,-0.0104667180412006,0.302409105408092,0.496677462239453,24.2405956015725,-24.2405956015725,0.403453320994715,-0.19682137094881,0.204861111111111,-0.0109250000000003,0
0.403453320994715,-0.19682137094881,0.204861111111111,-0.0109250000000003,0.3,0.496818181818182,23.868865467449,-23.868865467449,0.403428253729682,-0.196860062428052,0.204834681500533,-0.0112182478992917,0
0.403428253729682,-0.196860062428052,0.204834681500533,-0.0112182478992917,0.289338720608208,0.496814768558749,23.8701334062557,-23.8701334062557,0.403453320994715,-0.19682137094881,0.204861111111111,-0.0109250000000003,0
0.403453320994715,-0.19682137094881,0.204861111111111,-0.0109250000000003,0.28,0.496818181818182,23.868865467449,-23.868865467449,0.41102682928622,-0.196798426841931,0.205300418105176,-0.00980404036163445,0
0.41102682928622,-0.196798426841931,0.205300418105176,-0.00980404036163445,0.280236012159077,0.497015168071006,23.4907135431357,-23.4907135431357,0.418584324864963,-0.196733456849113,0.205729166666667,-0.00842500000000044,0
0.418584324864963,-0.196733456849113,0.205729166666667,-0.00842500000000044,0.28,0.4975,23.1133565159813,-23.1133565159813,0.418577366704471,-0.196610713597994,0.205734479412098,-0.00761559065417271,0
0.418577366704471,-0.196610713597994,0.205734479412098,-0.00761559065417271,0.269717230755485,0.4983205818845,23.1136508484193,-23.1136508484193,0.418584324864963,-0.196733456849113,0.205729166666667,-0.00842500000000044,0
0.418584324864963,-0.196733456849113,0.205729166666667,-0.00842500000000044,0.26,0.499431818181818,23.1133565159813,-23.1133565159813,0.426175549779267,-0.197306042393997,0.206136664246433,-0.0113460970216772,0
0.426175549779267,-0.197306042393997,0.206136664246433,-0.0113460970216772,0.260895064818985,0.500711027118267,22.7346088948012,-22.7346088948012,0.433762502283962,-0.197818203015195,0.206597222222222,-0.014425,0
0.433762502283962,-0.197818203015195,0.206597222222222,-0.014425,0.26,0.501818181818182,22.3560700768235,-22.3560700768235,0.433760915625235,-0.197820096418945,0.206698030268837,-0.0155500212591196,0
0.433760915625235,-0.197820096418945,0.206698030268837,-0.0155500212591196,0.244202509968577,0.502443264187888,22.3561501314785,-22.3561501314785,0.433762502283962,-0.197818203015195,0.206597222222222,-0.014425,0
0.433762502283962,-0.197818203015195,0.206597222222222,-0.014425,0.22,0.502613636363636,22.3560700768235,-22.3560700768235,0.441355801432016,-0.198322790231484,0.20654604106711,-0.0115975679418443,0
0.441355801432016,-0.198322790231484,0.20654604106711,-0.0115975679418443,0.197294895306707,0.502442052493818,21.9772335113423,-21.9772335113423,0.448940679770574,-0.198902950862009,0.206597222222222,-0.00917500000000047,0
0.448940679770574,-0.198902950862009,0.206597222222222,-0.00917500000000047,0.18,0.502045454545455,21.5988754951436,-21.5988754951436,0.44892542481031,-0.199052204286729,0.206701138796058,-0.00885970697350448,0
0.44892542481031,-0.199052204286729,0.206701138796058,-0.00885970697350448,0.169117908804593,0.501524321291386,21.5997058403392,-21.5997058403392,0.448940679770574,-0.198902950862009,0.206597222222222,-0.00917500000000047,0
0.448940679770574,-0.198902950862009,0.206597222222222,-0.00917500000000047,0.16,0.500909090909091,21.5988754951436,-21.5988754951436,0.456607640943033,-0.198697151159815,0.206124230137547,-0.00845110416414047,0
0.456607640943033,-0.198697151159815,0.206124230137547,-0.00845110416414047,0.148733469474919,0.500224866886093,21.2160778843682,-21.2160778843682,0.464287361199966,-0.198476125638134,0.205729166666667,-0.00742499999999993,0
0.464287361199966,-0.198476125638134,0.205729166666667,-0.00742499999999993,0.14,0.499545454545455,20.8326520467496,-20.8326520467496,0.464328134329176,-0.198296420574439,0.205781107320421,-0.00713587636993485,0
0.464328134329176,-0.198296420574439,0.205781107320421,-0.00713587636993485,0.13844821329573,0.498954052073333,20.8305319232504,-20.8305319232504,0.464287361199966,-0.198476125638134,0.205729166666667,-0.00742499999999993,0
0.464287361199966,-0.198476125638134,0.205729166666667,-0.00742499999999993,0.14,0.498522727272727,20.8326520467496,-20.8326520467496,0.471755966289109,-0.199205231810229,0.205017833636323,-0.00789914035611983,0
0.471755966289109,-0.199205231810229,0.205017833636323,-0.00789914035611983,0.139973677342163,0.498291311184212,20.4602360578706,-20.4602360578706,0.479249861421783,-0.199899791926212,0.203993055555556,-0.00842500000000044,0
0.479249861421783,-0.199899791926212,0.203993055555556,-0.00842500000000044,0.14,0.498181818181818,20.0865713038156,-20.0865713038156,0.479259668379634,-0.200010404877685,0.203097210912064,-0.00881756220558693,0
0.479259668379634,-0.200010404877685,0.203097210912064,-0.00881756220558693,0.14165707733562,0.498107975917092,20.086136141867,-20.086136141867,0.479249861421783,-0.199899791926212,0.202256944444444,-0.00842500000000044,0
0.479249861421783,-0.199899791926212,0.202256944444444,-0.00842500000000044,0.14,0.498068181818182,20.0865713038156,-20.0865713038156,0.486698632042629,-0.200005318075766,0.201343322715422,-0.00684936082153494,0
0.486698632042629,-0.200005318075766,0.201343322715422,-0.00684936082153494,0.130898013315357,0.498097807874693,19.7148959167993,-19.7148959167993,0.494165188200202,-0.20015080092999,0.200520833333333,-0.00517499999999984,0
0.494165188200202,-0.20015080092999,0.200520833333333,-0.00517499999999984,0.12,0.498295454545455,19.3423756587769,-19.3423756587769,0.494190952315804,-0.200120101387857,0.199971338504027,-0.00458499450827412,0
0.494190952315804,-0.200120101387857,0.199971338504027,-0.00458499450827412,0.114750869402951,0.498733747129591,19.3410745099073,-19.3410745099073,0.494165188200202,-0.20015080092999,0.199652777777778,-0.00517499999999984,0
